original_index,review_text,review_text_processed,review_text_tokenized,polarity,rating,kfold_polarity,kfold_rating
0_402698,"Excelente escolha, muito econômico e silencioso. A função good sleep eu recomendo para uma boa noite de sono.","excelente escolha, muito economico e silencioso. a funcao good sleep eu recomendo para uma boa noite de sono.","['excelente', 'escolha', 'muito', 'economico', 'silencioso', 'funcao', 'good', 'sleep', 'eu', 'recomendo', 'para', 'uma', 'boa', 'noite', 'de', 'sono']",1.0,5,2,2
1_479990,"É muito legal jogar ping pong no produto e não tem nem um erro ela é perfeita para-se jogar
","e muito legal jogar ping pong no produto e nao tem nem um erro ela e perfeita para-se jogar
","['muito', 'legal', 'jogar', 'ping', 'pong', 'no', 'produto', 'nao', 'tem', 'nem', 'um', 'erro', 'ela', 'perfeita', 'para', 'se', 'jogar']",1.0,5,1,1
0_478124,"Pior aquisição que já fiz pois o microondas não estoura a pipoca direito, nem descongela, mal esquenta o leite.
Pontos positivos é a beleza e facilidade de manusear.","pior aquisicao que ja fiz pois o microondas nao estoura a pipoca direito, nem descongela, mal esquenta o leite.
pontos positivos e a beleza e facilidade de manusear.","['pior', 'aquisicao', 'que', 'ja', 'fiz', 'pois', 'microondas', 'nao', 'estoura', 'pipoca', 'direito', 'nem', 'descongela', 'mal', 'esquenta', 'leite', 'pontos', 'positivos', 'beleza', 'facilidade', 'de', 'manusear']",0.0,2,6,6
0_257260,"muito bom tem me atendido muito bem

O que não gostei: por enquanto nada  a declarar","muito bom tem me atendido muito bem

o que nao gostei: por enquanto nada  a declarar","['muito', 'bom', 'tem', 'me', 'atendido', 'muito', 'bem', 'que', 'nao', 'gostei', 'por', 'enquanto', 'nada', 'declarar']",1.0,4,9,9
1_442284,"Meu bebê se diverte muito com este andador...
Eu recomendo!!","meu bebe se diverte muito com este andador...
eu recomendo!!","['meu', 'bebe', 'se', 'diverte', 'muito', 'com', 'este', 'andador', 'eu', 'recomendo']",1.0,5,10,10
0_157229,"Muito bom, ótimas imagens, fácil de usar.

O que gostei: Ótimo.

O que não gostei: Nenhum.","muito bom, otimas imagens, facil de usar.

o que gostei: otimo.

o que nao gostei: nenhum.","['muito', 'bom', 'otimas', 'imagens', 'facil', 'de', 'usar', 'que', 'gostei', 'otimo', 'que', 'nao', 'gostei', 'nenhum']",1.0,4,8,8
0_211111,"muito dinheiro para pouco aproveitamento. pensaria duas vezes  em ter outra

O que gostei: a qualidade do material é muito  bom

O que não gostei: o preço , designer ultrapassado","muito dinheiro para pouco aproveitamento. pensaria duas vezes  em ter outra

o que gostei: a qualidade do material e muito  bom

o que nao gostei: o preco , designer ultrapassado","['muito', 'dinheiro', 'para', 'pouco', 'aproveitamento', 'pensaria', 'duas', 'vezes', 'em', 'ter', 'outra', 'que', 'gostei', 'qualidade', 'do', 'material', 'muito', 'bom', 'que', 'nao', 'gostei', 'preco', 'designer', 'ultrapassado']",0.0,2,3,3
0_248111,"um jogo impressionante, sao poucos jogos de luta de contagia como este.

O que gostei: graficos muito bom
jogabilidade boa
add on na psn
jogo em portugues

O que não gostei: nao tem","um jogo impressionante, sao poucos jogos de luta de contagia como este.

o que gostei: graficos muito bom
jogabilidade boa
add on na psn
jogo em portugues

o que nao gostei: nao tem","['um', 'jogo', 'impressionante', 'sao', 'poucos', 'jogos', 'de', 'luta', 'de', 'contagia', 'como', 'este', 'que', 'gostei', 'graficos', 'muito', 'bom', 'jogabilidade', 'boa', 'add', 'on', 'na', 'psn', 'jogo', 'em', 'portugues', 'que', 'nao', 'gostei', 'nao', 'tem']",1.0,5,6,6
0_170485,gostei do site e da diversidade dos produtos apresentados. os preços também estão dentro da média de mercado aplicado,gostei do site e da diversidade dos produtos apresentados. os precos tambem estao dentro da media de mercado aplicado,"['gostei', 'do', 'site', 'da', 'diversidade', 'dos', 'produtos', 'apresentados', 'os', 'precos', 'tambem', 'estao', 'dentro', 'da', 'media', 'de', 'mercado', 'aplicado']",1.0,4,4,4
minus_1_243335,"No geral gostei.

O que gostei: Otima aparencia, velocidade, fácil limpeza

O que não gostei: a tampa é meio enroscada na hora de abrir","no geral gostei.

o que gostei: otima aparencia, velocidade, facil limpeza

o que nao gostei: a tampa e meio enroscada na hora de abrir","['no', 'geral', 'gostei', 'que', 'gostei', 'otima', 'aparencia', 'velocidade', 'facil', 'limpeza', 'que', 'nao', 'gostei', 'tampa', 'meio', 'enroscada', 'na', 'hora', 'de', 'abrir']",1.0,4,5,5
0_370726,"De todos testados esse foi o melhor

O que gostei: Interface fantastica

O que não gostei: os alto custo no Brasil em comparação com os USA","de todos testados esse foi o melhor

o que gostei: interface fantastica

o que nao gostei: os alto custo no brasil em comparacao com os usa","['de', 'todos', 'testados', 'esse', 'foi', 'melhor', 'que', 'gostei', 'interface', 'fantastica', 'que', 'nao', 'gostei', 'os', 'alto', 'custo', 'no', 'brasil', 'em', 'comparacao', 'com', 'os', 'usa']",1.0,4,9,9
0_215136,"Produto com boa qualidade e procedência. e com ótimos preços.


O que gostei: Muito bom.

O que não gostei: Não tem.","produto com boa qualidade e procedencia. e com otimos precos.


o que gostei: muito bom.

o que nao gostei: nao tem.","['produto', 'com', 'boa', 'qualidade', 'procedencia', 'com', 'otimos', 'precos', 'que', 'gostei', 'muito', 'bom', 'que', 'nao', 'gostei', 'nao', 'tem']",1.0,5,10,10
0_397625,"Exelente produto, compativel com o preço.","exelente produto, compativel com o preco.","['exelente', 'produto', 'compativel', 'com', 'preco']",1.0,4,8,8
minus_1_174491,"ddd

O que gostei: sss

O que não gostei: fff","ddd

o que gostei: sss

o que nao gostei: fff","['ddd', 'que', 'gostei', 'sss', 'que', 'nao', 'gostei', 'fff']",1.0,4,7,7
minus_7_364469,"OK

O que gostei: OK

O que não gostei: OK","ok

o que gostei: ok

o que nao gostei: ok","['ok', 'que', 'gostei', 'ok', 'que', 'nao', 'gostei', 'ok']",1.0,4,8,8
0_193227,"Estou super feliz com o aparelho. Quase desisti da sua compra devido a reclamações quanto a assistencia tecnica. No meu caso fui bem atendido e com rapidez. A autorizada marcou e enviou um tecnico em 2 dias para fazer a instalação.

O que gostei: Um dos aparelhos mais bonitos do mercado. Alia silêncio, beleza e preço baixo e consumo pequeno. Possui uma funçao de redução de consumo muito util.

O que não gostei: Por enquanto o unico detalhe é que o controle poderia ter teclas iluminadas.","estou super feliz com o aparelho. quase desisti da sua compra devido a reclamacoes quanto a assistencia tecnica. no meu caso fui bem atendido e com rapidez. a autorizada marcou e enviou um tecnico em 2 dias para fazer a instalacao.

o que gostei: um dos aparelhos mais bonitos do mercado. alia silencio, beleza e preco baixo e consumo pequeno. possui uma funcao de reducao de consumo muito util.

o que nao gostei: por enquanto o unico detalhe e que o controle poderia ter teclas iluminadas.","['estou', 'super', 'feliz', 'com', 'aparelho', 'quase', 'desisti', 'da', 'sua', 'compra', 'devido', 'reclamacoes', 'quanto', 'assistencia', 'tecnica', 'no', 'meu', 'caso', 'fui', 'bem', 'atendido', 'com', 'rapidez', 'autorizada', 'marcou', 'enviou', 'um', 'tecnico', 'em', 'dias', 'para', 'fazer', 'instalacao', 'que', 'gostei', 'um', 'dos', 'aparelhos', 'mais', 'bonitos', 'do', 'mercado', 'alia', 'silencio', 'beleza', 'preco', 'baixo', 'consumo', 'pequeno', 'possui', 'uma', 'funcao', 'de', 'reducao', 'de', 'consumo', 'muito', 'util', 'que', 'nao', 'gostei', 'por', 'enquanto', 'unico', 'detalhe', 'que', 'controle', 'poderia', 'ter', 'teclas', 'iluminadas']",1.0,4,6,6
3_341400,"precisa de assistencia técnica no Brasil que resolva

O que gostei:  pesquisei muito sobre este produto
vibrações verticais
amortecimento de impactos
muito boa frequência de vibrações

O que não gostei:  as pessoas que compraram tem dificuldade ou até mesmo não consegue falar com a assistência técnica, se precisar de uma peça?como faço?","precisa de assistencia tecnica no brasil que resolva

o que gostei:  pesquisei muito sobre este produto
vibracoes verticais
amortecimento de impactos
muito boa frequencia de vibracoes

o que nao gostei:  as pessoas que compraram tem dificuldade ou ate mesmo nao consegue falar com a assistencia tecnica, se precisar de uma peca?como faco?","['precisa', 'de', 'assistencia', 'tecnica', 'no', 'brasil', 'que', 'resolva', 'que', 'gostei', 'pesquisei', 'muito', 'sobre', 'este', 'produto', 'vibracoes', 'verticais', 'amortecimento', 'de', 'impactos', 'muito', 'boa', 'frequencia', 'de', 'vibracoes', 'que', 'nao', 'gostei', 'as', 'pessoas', 'que', 'compraram', 'tem', 'dificuldade', 'ou', 'ate', 'mesmo', 'nao', 'consegue', 'falar', 'com', 'assistencia', 'tecnica', 'se', 'precisar', 'de', 'uma', 'peca', 'como', 'faco']",,3,-1,2
5_361253,"Graças ao buscpé achei rapidamente um preço melhor.

O que gostei: Hardware e design maravilhosos. Com toda certeza um dos melhores custos benefícios. É um ultrabook disfarçado de notebook.

O que não gostei: Nada contra.","gracas ao buscpe achei rapidamente um preco melhor.

o que gostei: hardware e design maravilhosos. com toda certeza um dos melhores custos beneficios. e um ultrabook disfarcado de notebook.

o que nao gostei: nada contra.","['gracas', 'ao', 'buscpe', 'achei', 'rapidamente', 'um', 'preco', 'melhor', 'que', 'gostei', 'hardware', 'design', 'maravilhosos', 'com', 'toda', 'certeza', 'um', 'dos', 'melhores', 'custos', 'beneficios', 'um', 'ultrabook', 'disfarcado', 'de', 'notebook', 'que', 'nao', 'gostei', 'nada', 'contra']",1.0,4,7,7
1_410600,"O carrinho é bem confortável, seguro, bonito, o custo-benefício bem bacana, vem com compartimentos que acomodam uma boa quantidade de itens do bebê, encosto regulável, tem opções para proteger o bebê do sol, no manual explica direitinho como montar e desmontar e é bem fácil mesmo. Agora, ele só não é tão pequeno desmontado para transportar no carro e nem tão leve, mas nada que desabone o produto. Gostei muito.","o carrinho e bem confortavel, seguro, bonito, o custo-beneficio bem bacana, vem com compartimentos que acomodam uma boa quantidade de itens do bebe, encosto regulavel, tem opcoes para proteger o bebe do sol, no manual explica direitinho como montar e desmontar e e bem facil mesmo. agora, ele so nao e tao pequeno desmontado para transportar no carro e nem tao leve, mas nada que desabone o produto. gostei muito.","['carrinho', 'bem', 'confortavel', 'seguro', 'bonito', 'custo', 'beneficio', 'bem', 'bacana', 'vem', 'com', 'compartimentos', 'que', 'acomodam', 'uma', 'boa', 'quantidade', 'de', 'itens', 'do', 'bebe', 'encosto', 'regulavel', 'tem', 'opcoes', 'para', 'proteger', 'bebe', 'do', 'sol', 'no', 'manual', 'explica', 'direitinho', 'como', 'montar', 'desmontar', 'bem', 'facil', 'mesmo', 'agora', 'ele', 'so', 'nao', 'tao', 'pequeno', 'desmontado', 'para', 'transportar', 'no', 'carro', 'nem', 'tao', 'leve', 'mas', 'nada', 'que', 'desabone', 'produto', 'gostei', 'muito']",1.0,4,9,9
9_387888,"Não recomendo ele de maneira alguma. É um embuste, uma enganação. Tenho até vergonha de ter comprado algo assim pois me senti um trouxa.

O que gostei: Visual é atraente. Serve para encantar o consumidor desavisado que pensa estar levando algo com qualidade superior.

O que não gostei: Tem uma lista....
A recepção é muito fraca.
Ele não permite selecionar qual rádio você quer em qual memória.
A qualidade do som é péssima. Os sons graves me lembram daquelas caixinhas de som de computador (as mais fuleiras), parece que estão batendo lata. E olha que meus auto-falantes são de boa qualidade.
O led que apresenta a sintonia e a música é muito fraco, sendo muito difícil visualizar ele durante o dia. Na caixa parece bonito, mas a realidade é outra.
As regulagens de graves e agudos se perdem ao desligar o rádio (mesmo que não desligue o carro).
A sintonia é lenta e os botões são pouco práticos, doendo no dedo ao se apertar continuamente.
Não aceita pen-drives de grande capacidade ( acima de 4 Gb)","nao recomendo ele de maneira alguma. e um embuste, uma enganacao. tenho ate vergonha de ter comprado algo assim pois me senti um trouxa.

o que gostei: visual e atraente. serve para encantar o consumidor desavisado que pensa estar levando algo com qualidade superior.

o que nao gostei: tem uma lista....
a recepcao e muito fraca.
ele nao permite selecionar qual radio voce quer em qual memoria.
a qualidade do som e pessima. os sons graves me lembram daquelas caixinhas de som de computador (as mais fuleiras), parece que estao batendo lata. e olha que meus auto-falantes sao de boa qualidade.
o led que apresenta a sintonia e a musica e muito fraco, sendo muito dificil visualizar ele durante o dia. na caixa parece bonito, mas a realidade e outra.
as regulagens de graves e agudos se perdem ao desligar o radio (mesmo que nao desligue o carro).
a sintonia e lenta e os botoes sao pouco praticos, doendo no dedo ao se apertar continuamente.
nao aceita pen-drives de grande capacidade ( acima de 4 gb)","['nao', 'recomendo', 'ele', 'de', 'maneira', 'alguma', 'um', 'embuste', 'uma', 'enganacao', 'tenho', 'ate', 'vergonha', 'de', 'ter', 'comprado', 'algo', 'assim', 'pois', 'me', 'senti', 'um', 'trouxa', 'que', 'gostei', 'visual', 'atraente', 'serve', 'para', 'encantar', 'consumidor', 'desavisado', 'que', 'pensa', 'estar', 'levando', 'algo', 'com', 'qualidade', 'superior', 'que', 'nao', 'gostei', 'tem', 'uma', 'lista', 'recepcao', 'muito', 'fraca', 'ele', 'nao', 'permite', 'selecionar', 'qual', 'radio', 'voce', 'quer', 'em', 'qual', 'memoria', 'qualidade', 'do', 'som', 'pessima', 'os', 'sons', 'graves', 'me', 'lembram', 'daquelas', 'caixinhas', 'de', 'som', 'de', 'computador', 'as', 'mais', 'fuleiras', 'parece', 'que', 'estao', 'batendo', 'lata', 'olha', 'que', 'meus', 'auto', 'falantes', 'sao', 'de', 'boa', 'qualidade', 'led', 'que', 'apresenta', 'sintonia', 'musica', 'muito', 'fraco', 'sendo', 'muito', 'dificil', 'visualizar', 'ele', 'durante', 'dia', 'na', 'caixa', 'parece', 'bonito', 'mas', 'realidade', 'outra', 'as', 'regulagens', 'de', 'graves', 'agudos', 'se', 'perdem', 'ao', 'desligar', 'radio', 'mesmo', 'que', 'nao', 'desligue', 'carro', 'sintonia', 'lenta', 'os', 'botoes', 'sao', 'pouco', 'praticos', 'doendo', 'no', 'dedo', 'ao', 'se', 'apertar', 'continuamente', 'nao', 'aceita', 'pen', 'drives', 'de', 'grande', 'capacidade', 'acima', 'de', 'gb']",0.0,2,4,4
0_158635,"é uma beleza de tv vale apena comprar pois é completa e barata pena que muitos são preconceituosos quanto a marca mas o que vale é a qualidade do produto e este é nota 10

O que gostei: a imagem é super perfeita tem usb tem entrada para HDMI e é completa FULL HD converssor digital é possivel gravar programas favoritos apartir de de HD","e uma beleza de tv vale apena comprar pois e completa e barata pena que muitos sao preconceituosos quanto a marca mas o que vale e a qualidade do produto e este e nota 10

o que gostei: a imagem e super perfeita tem usb tem entrada para hdmi e e completa full hd converssor digital e possivel gravar programas favoritos apartir de de hd","['uma', 'beleza', 'de', 'tv', 'vale', 'apena', 'comprar', 'pois', 'completa', 'barata', 'pena', 'que', 'muitos', 'sao', 'preconceituosos', 'quanto', 'marca', 'mas', 'que', 'vale', 'qualidade', 'do', 'produto', 'este', 'nota', '10', 'que', 'gostei', 'imagem', 'super', 'perfeita', 'tem', 'usb', 'tem', 'entrada', 'para', 'hdmi', 'completa', 'full', 'hd', 'converssor', 'digital', 'possivel', 'gravar', 'programas', 'favoritos', 'apartir', 'de', 'de', 'hd']",1.0,5,1,1
1_402369,"Ótimo produto! Tem um bom desempenho para trabalho, jogos e uso comum. Com seu monitor touch screen fica mais fácil de fazer determinadas tarefas.  Com um design sem igual o Ultrabook da Aicer se destaca de outros Ultrabooks sua bateria tem um ótimo desempenho de duração e não poderia deixar de falar do seu peso super leve. Espero ter ajudado a escolher seu novo Utrabook. Esse é um ótimo produto.","otimo produto! tem um bom desempenho para trabalho, jogos e uso comum. com seu monitor touch screen fica mais facil de fazer determinadas tarefas.  com um design sem igual o ultrabook da aicer se destaca de outros ultrabooks sua bateria tem um otimo desempenho de duracao e nao poderia deixar de falar do seu peso super leve. espero ter ajudado a escolher seu novo utrabook. esse e um otimo produto.","['otimo', 'produto', 'tem', 'um', 'bom', 'desempenho', 'para', 'trabalho', 'jogos', 'uso', 'comum', 'com', 'seu', 'monitor', 'touch', 'screen', 'fica', 'mais', 'facil', 'de', 'fazer', 'determinadas', 'tarefas', 'com', 'um', 'design', 'sem', 'igual', 'ultrabook', 'da', 'aicer', 'se', 'destaca', 'de', 'outros', 'ultrabooks', 'sua', 'bateria', 'tem', 'um', 'otimo', 'desempenho', 'de', 'duracao', 'nao', 'poderia', 'deixar', 'de', 'falar', 'do', 'seu', 'peso', 'super', 'leve', 'espero', 'ter', 'ajudado', 'escolher', 'seu', 'novo', 'utrabook', 'esse', 'um', 'otimo', 'produto']",1.0,5,8,8
